Country,Year,Cancer_Type,Incidence_Rate,Mortality_Rate,Environmental_Factors,Latitude,Longitude,Continent
Namibia,2010,Breast,58.8,11.9,48.1,-22.95764,18.49041,Africa
Namibia,2010,Colorectal,126.6,76.9,0.8,-22.95764,18.49041,Africa
Namibia,2011,Lung,40.3,11.7,44.5,-22.95764,18.49041,Africa
Namibia,2011,Breast,59.4,41.6,68.3,-22.95764,18.49041,Africa
Namibia,2011,Colorectal,94.2,30.7,21.1,-22.95764,18.49041,Africa
Namibia,2012,Lung,103.4,78.0,57.0,-22.95764,18.49041,Africa
Namibia,2012,Breast,89.9,33.2,25.9,-22.95764,18.49041,Africa
Namibia,2012,Colorectal,109.8,69.4,7.3,-22.95764,18.49041,Africa
Namibia,2013,Lung,96.8,13.3,33.9,-22.95764,18.49041,Africa
Namibia,2013,Breast,68.4,48.8,55.1,-22.95764,18.49041,Africa
Namibia,2013,Colorectal,129.4,26.0,21.5,-22.95764,18.49041,Africa
Namibia,2014,Lung,49.9,75.3,18.3,-22.95764,18.49041,Africa
Namibia,2014,Breast,77.0,45.4,10.7,-22.95764,18.49041,Africa
Namibia,2014,Colorectal,97.3,20.9,47.6,-22.95764,18.49041,Africa
Namibia,2015,Lung,82.4,71.7,17.8,-22.95764,18.49041,Africa
Namibia,2015,Breast,64.3,63.9,84.7,-22.95764,18.49041,Africa
Namibia,2015,Colorectal,121.3,77.6,34.7,-22.95764,18.49041,Africa
Namibia,2016,Lung,49.0,53.3,3.6,-22.95764,18.49041,Africa
Namibia,2016,Breast,74.3,35.8,97.5,-22.95764,18.49041,Africa
Namibia,2016,Colorectal,129.4,78.8,28.1,-22.95764,18.49041,Africa
Namibia,2017,Lung,63.0,20.0,42.2,-22.95764,18.49041,Africa
Namibia,2017,Breast,117.4,15.2,56.9,-22.95764,18.49041,Africa
Namibia,2017,Colorectal,123.4,20.4,26.9,-22.95764,18.49041,Africa
Namibia,2018,Lung,39.8,66.8,30.8,-22.95764,18.49041,Africa
Namibia,2018,Breast,86.0,55.8,10.7,-22.95764,18.49041,Africa
Namibia,2018,Colorectal,77.8,66.7,5.4,-22.95764,18.49041,Africa
Namibia,2019,Lung,115.3,39.6,42.9,-22.95764,18.49041,Africa
Namibia,2019,Breast,149.3,63.8,44.5,-22.95764,18.49041,Africa
Namibia,2019,Colorectal,78.9,72.7,75.4,-22.95764,18.49041,Africa
Namibia,2020,Lung,143.8,74.7,11.4,-22.95764,18.49041,Africa
Namibia,2020,Breast,37.7,57.5,89.0,-22.95764,18.49041,Africa
Namibia,2020,Colorectal,132.4,19.8,72.9,-22.95764,18.49041,Africa
Namibia,2021,Lung,119.5,76.1,94.4,-22.95764,18.49041,Africa
Namibia,2021,Breast,142.9,56.3,32.5,-22.95764,18.49041,Africa
Namibia,2021,Colorectal,88.5,25.0,15.4,-22.95764,18.49041,Africa
Namibia,2022,Lung,129.0,18.5,62.3,-22.95764,18.49041,Africa
Namibia,2022,Breast,58.6,38.8,91.7,-22.95764,18.49041,Africa
Namibia,2022,Colorectal,88.0,51.4,27.3,-22.95764,18.49041,Africa
Namibia,2023,Lung,71.0,54.4,78.9,-22.95764,18.49041,Africa
Namibia,2023,Breast,50.9,17.0,65.8,-22.95764,18.49041,Africa
Namibia,2023,Colorectal,50.5,71.9,84.0,-22.95764,18.49041,Africa
Namibia,2024,Lung,144.8,20.0,56.2,-22.95764,18.49041,Africa
Namibia,2024,Breast,131.1,71.7,96.7,-22.95764,18.49041,Africa
Namibia,2024,Colorectal,94.0,47.1,46.1,-22.95764,18.49041,Africa
Nauru,2010,Lung,95.4,18.8,16.1,-0.522778,166.931503,Oceania
Nauru,2010,Breast,84.6,58.9,21.0,-0.522778,166.931503,Oceania
Nauru,2010,Colorectal,33.4,27.0,89.7,-0.522778,166.931503,Oceania
Nauru,2011,Lung,97.5,46.4,78.4,-0.522778,166.931503,Oceania
Nauru,2011,Breast,95.3,25.4,45.6,-0.522778,166.931503,Oceania
Nauru,2011,Colorectal,52.4,10.8,51.9,-0.522778,166.931503,Oceania
Nauru,2012,Lung,144.7,54.4,71.6,-0.522778,166.931503,Oceania
Nauru,2012,Breast,73.9,29.3,7.3,-0.522778,166.931503,Oceania
Nauru,2012,Colorectal,61.9,51.7,44.4,-0.522778,166.931503,Oceania
Nauru,2013,Lung,92.0,54.7,96.8,-0.522778,166.931503,Oceania
Nauru,2013,Breast,94.0,13.8,96.7,-0.522778,166.931503,Oceania
Nauru,2013,Colorectal,60.1,36.3,5.6,-0.522778,166.931503,Oceania
Nauru,2014,Lung,114.5,61.6,32.8,-0.522778,166.931503,Oceania
Nauru,2014,Breast,50.5,30.8,61.6,-0.522778,166.931503,Oceania
Nauru,2014,Colorectal,84.7,36.3,29.2,-0.522778,166.931503,Oceania
Nauru,2015,Lung,143.1,24.3,94.0,-0.522778,166.931503,Oceania
Nauru,2015,Breast,52.4,32.8,54.2,-0.522778,166.931503,Oceania
Nauru,2015,Colorectal,72.6,69.1,89.2,-0.522778,166.931503,Oceania
Nauru,2016,Lung,39.9,53.5,53.6,-0.522778,166.931503,Oceania
Nauru,2016,Breast,108.9,48.6,90.3,-0.522778,166.931503,Oceania
Nauru,2016,Colorectal,100.5,40.5,74.8,-0.522778,166.931503,Oceania
Nauru,2017,Lung,84.4,56.8,88.0,-0.522778,166.931503,Oceania
Nauru,2017,Breast,30.7,16.3,69.2,-0.522778,166.931503,Oceania
Nauru,2017,Colorectal,99.9,58.0,67.9,-0.522778,166.931503,Oceania
Nauru,2018,Lung,60.7,23.7,20.4,-0.522778,166.931503,Oceania
Nauru,2018,Breast,105.9,71.2,94.9,-0.522778,166.931503,Oceania
Nauru,2018,Colorectal,143.0,13.4,9.1,-0.522778,166.931503,Oceania
Nauru,2019,Lung,31.9,58.7,90.0,-0.522778,166.931503,Oceania
Nauru,2019,Breast,94.7,35.1,25.9,-0.522778,166.931503,Oceania
Nauru,2019,Colorectal,126.3,58.4,24.7,-0.522778,166.931503,Oceania
Nauru,2020,Lung,59.2,75.3,66.8,-0.522778,166.931503,Oceania
Nauru,2020,Breast,72.2,35.7,9.5,-0.522778,166.931503,Oceania
Nauru,2020,Colorectal,137.5,12.4,31.1,-0.522778,166.931503,Oceania
Nauru,2021,Lung,40.3,36.7,71.8,-0.522778,166.931503,Oceania
Nauru,2021,Breast,92.8,17.0,28.3,-0.522778,166.931503,Oceania
Nauru,2021,Colorectal,120.5,43.5,26.6,-0.522778,166.931503,Oceania
Nauru,2022,Lung,93.7,40.9,34.4,-0.522778,166.931503,Oceania
Nauru,2022,Breast,97.0,16.1,97.5,-0.522778,166.931503,Oceania
Nauru,2022,Colorectal,92.5,31.6,88.7,-0.522778,166.931503,Oceania
Nauru,2023,Lung,68.5,57.8,7.6,-0.522778,166.931503,Oceania
Nauru,2023,Breast,124.3,20.8,96.7,-0.522778,166.931503,Oceania
Nauru,2023,Colorectal,108.9,32.9,78.6,-0.522778,166.931503,Oceania
Nauru,2024,Lung,39.6,74.5,17.5,-0.522778,166.931503,Oceania
Nauru,2024,Breast,34.2,12.5,33.2,-0.522778,166.931503,Oceania
Nauru,2024,Colorectal,102.5,29.6,84.6,-0.522778,166.931503,Oceania
Nepal,2010,Lung,73.0,55.0,38.6,28.394857,84.124008,Asia
Nepal,2010,Breast,118.0,28.0,59.3,28.394857,84.124008,Asia
Nepal,2010,Colorectal,115.9,56.6,78.1,28.394857,84.124008,Asia
Nepal,2011,Lung,65.9,71.2,44.0,28.394857,84.124008,Asia
Nepal,2011,Breast,107.6,48.5,48.8,28.394857,84.124008,Asia
Nepal,2011,Colorectal,118.3,74.7,50.9,28.394857,84.124008,Asia
Nepal,2012,Lung,145.6,21.9,80.7,28.394857,84.124008,Asia
Nepal,2012,Breast,61.7,74.9,48.2,28.394857,84.124008,Asia
Nepal,2012,Colorectal,72.9,64.6,88.5,28.394857,84.124008,Asia
Nepal,2013,Lung,48.6,66.1,96.0,28.394857,84.124008,Asia
Nepal,2013,Breast,116.8,56.1,80.3,28.394857,84.124008,Asia
Nepal,2013,Colorectal,101.7,76.5,22.3,28.394857,84.124008,Asia
Nepal,2014,Lung,52.4,49.0,75.7,28.394857,84.124008,Asia
Nepal,2014,Breast,32.8,41.9,1.0,28.394857,84.124008,Asia
Nepal,2014,Colorectal,106.3,43.5,91.5,28.394857,84.124008,Asia
Nepal,2015,Lung,84.2,62.2,25.1,28.394857,84.124008,Asia
Nepal,2015,Breast,60.3,35.7,80.6,28.394857,84.124008,Asia
Nepal,2015,Colorectal,70.9,60.8,29.6,28.394857,84.124008,Asia
Nepal,2016,Lung,63.7,70.6,35.0,28.394857,84.124008,Asia
Nepal,2016,Breast,135.9,34.1,85.8,28.394857,84.124008,Asia
Nepal,2016,Colorectal,115.1,78.5,10.3,28.394857,84.124008,Asia
Nepal,2017,Lung,89.5,73.2,68.8,28.394857,84.124008,Asia
Nepal,2017,Breast,41.0,46.2,59.7,28.394857,84.124008,Asia
Nepal,2017,Colorectal,31.0,36.6,43.8,28.394857,84.124008,Asia
Nepal,2018,Lung,101.2,30.9,12.2,28.394857,84.124008,Asia
Nepal,2018,Breast,39.3,55.8,53.2,28.394857,84.124008,Asia
Nepal,2018,Colorectal,149.3,19.2,88.4,28.394857,84.124008,Asia
Nepal,2019,Lung,61.3,46.4,80.7,28.394857,84.124008,Asia
Nepal,2019,Breast,92.1,68.0,70.8,28.394857,84.124008,Asia
Nepal,2019,Colorectal,149.3,13.7,15.5,28.394857,84.124008,Asia
Nepal,2020,Lung,51.8,68.8,66.6,28.394857,84.124008,Asia
Nepal,2020,Breast,30.6,72.5,46.4,28.394857,84.124008,Asia
Nepal,2020,Colorectal,89.7,63.5,18.0,28.394857,84.124008,Asia
Nepal,2021,Lung,127.6,15.9,47.6,28.394857,84.124008,Asia
Nepal,2021,Breast,127.2,29.7,46.8,28.394857,84.124008,Asia
Nepal,2021,Colorectal,104.3,12.6,41.6,28.394857,84.124008,Asia
Nepal,2022,Lung,62.2,52.8,75.3,28.394857,84.124008,Asia
Nepal,2022,Breast,123.3,71.9,15.8,28.394857,84.124008,Asia
Nepal,2022,Colorectal,126.3,52.7,41.6,28.394857,84.124008,Asia
Nepal,2023,Lung,134.1,50.0,47.6,28.394857,84.124008,Asia
Nepal,2023,Breast,79.5,53.9,74.8,28.394857,84.124008,Asia
Nepal,2023,Colorectal,132.7,25.0,34.6,28.394857,84.124008,Asia
Nepal,2024,Lung,30.5,67.7,18.0,28.394857,84.124008,Asia
Nepal,2024,Breast,61.9,36.6,4.4,28.394857,84.124008,Asia
Nepal,2024,Colorectal,126.9,31.6,1.0,28.394857,84.124008,Asia
Netherlands,2010,Lung,79.0,46.4,55.1,52.132633,5.291266,Europe
Netherlands,2010,Breast,120.2,59.5,23.0,52.132633,5.291266,Europe
Netherlands,2010,Colorectal,107.8,34.6,30.1,52.132633,5.291266,Europe
Netherlands,2011,Lung,77.8,31.6,4.1,52.132633,5.291266,Europe
Netherlands,2011,Breast,147.4,37.0,15.3,52.132633,5.291266,Europe
Netherlands,2011,Colorectal,33.5,23.7,86.5,52.132633,5.291266,Europe
Netherlands,2012,Lung,61.6,52.4,46.1,52.132633,5.291266,Europe
Netherlands,2012,Breast,64.6,57.7,33.7,52.132633,5.291266,Europe
Netherlands,2012,Colorectal,128.5,64.4,58.1,52.132633,5.291266,Europe
Netherlands,2013,Lung,71.0,34.0,69.2,52.132633,5.291266,Europe
Netherlands,2013,Breast,112.5,11.9,43.9,52.132633,5.291266,Europe
Netherlands,2013,Colorectal,55.7,35.3,77.8,52.132633,5.291266,Europe
Netherlands,2014,Lung,82.7,42.2,73.3,52.132633,5.291266,Europe
Netherlands,2014,Breast,76.7,38.6,69.9,52.132633,5.291266,Europe
Netherlands,2014,Colorectal,77.5,76.9,43.0,52.132633,5.291266,Europe
Netherlands,2015,Lung,94.8,21.5,52.8,52.132633,5.291266,Europe
Netherlands,2015,Breast,63.9,20.6,99.7,52.132633,5.291266,Europe
Netherlands,2015,Colorectal,106.0,45.8,82.6,52.132633,5.291266,Europe
Netherlands,2016,Lung,145.0,69.6,26.2,52.132633,5.291266,Europe
Netherlands,2016,Breast,125.6,60.4,61.0,52.132633,5.291266,Europe
Netherlands,2016,Colorectal,142.7,35.0,76.5,52.132633,5.291266,Europe
Netherlands,2017,Lung,38.0,48.7,6.3,52.132633,5.291266,Europe
Netherlands,2017,Breast,87.2,75.6,23.8,52.132633,5.291266,Europe
Netherlands,2017,Colorectal,72.2,50.8,96.3,52.132633,5.291266,Europe
Netherlands,2018,Lung,78.2,27.9,98.7,52.132633,5.291266,Europe
Netherlands,2018,Breast,127.8,59.2,77.1,52.132633,5.291266,Europe
Netherlands,2018,Colorectal,94.7,32.9,6.8,52.132633,5.291266,Europe
Netherlands,2019,Lung,56.2,63.0,99.3,52.132633,5.291266,Europe
Netherlands,2019,Breast,109.4,29.3,31.3,52.132633,5.291266,Europe
Netherlands,2019,Colorectal,92.5,69.3,77.1,52.132633,5.291266,Europe
Netherlands,2020,Lung,60.9,58.7,95.4,52.132633,5.291266,Europe
Netherlands,2020,Breast,129.4,43.6,23.9,52.132633,5.291266,Europe
Netherlands,2020,Colorectal,60.4,56.4,49.5,52.132633,5.291266,Europe
Netherlands,2021,Lung,148.0,40.6,90.5,52.132633,5.291266,Europe
Netherlands,2021,Breast,130.0,25.8,67.1,52.132633,5.291266,Europe
Netherlands,2021,Colorectal,109.7,62.3,27.7,52.132633,5.291266,Europe
Netherlands,2022,Lung,43.2,15.4,97.9,52.132633,5.291266,Europe
Netherlands,2022,Breast,85.6,73.1,99.0,52.132633,5.291266,Europe
Netherlands,2022,Colorectal,37.8,32.4,69.3,52.132633,5.291266,Europe
Netherlands,2023,Lung,75.8,60.8,65.2,52.132633,5.291266,Europe
Netherlands,2023,Breast,103.4,18.1,88.8,52.132633,5.291266,Europe
Netherlands,2023,Colorectal,91.6,48.1,29.0,52.132633,5.291266,Europe
Netherlands,2024,Lung,95.4,79.8,72.3,52.132633,5.291266,Europe
Netherlands,2024,Breast,139.8,55.1,1.5,52.132633,5.291266,Europe
Netherlands,2024,Colorectal,102.1,34.2,91.9,52.132633,5.291266,Europe
New Zealand,2010,Lung,100.1,25.6,42.7,-40.900557,174.885971,Oceania
New Zealand,2010,Breast,95.9,50.3,33.4,-40.900557,174.885971,Oceania
New Zealand,2010,Colorectal,125.8,35.8,2.0,-40.900557,174.885971,Oceania
New Zealand,2011,Lung,66.6,57.8,67.6,-40.900557,174.885971,Oceania
New Zealand,2011,Breast,112.8,78.7,69.1,-40.900557,174.885971,Oceania
New Zealand,2011,Colorectal,64.2,24.8,61.4,-40.900557,174.885971,Oceania
New Zealand,2012,Lung,137.6,13.3,40.8,-40.900557,174.885971,Oceania
New Zealand,2012,Breast,76.2,46.3,27.6,-40.900557,174.885971,Oceania
New Zealand,2012,Colorectal,112.2,58.0,82.1,-40.900557,174.885971,Oceania
New Zealand,2013,Lung,41.6,46.0,35.1,-40.900557,174.885971,Oceania
New Zealand,2013,Breast,136.1,65.8,73.4,-40.900557,174.885971,Oceania
New Zealand,2013,Colorectal,78.3,12.9,2.9,-40.900557,174.885971,Oceania
New Zealand,2014,Lung,148.0,31.3,28.5,-40.900557,174.885971,Oceania
New Zealand,2014,Breast,103.6,65.4,93.0,-40.900557,174.885971,Oceania
New Zealand,2014,Colorectal,40.1,41.7,23.1,-40.900557,174.885971,Oceania
New Zealand,2015,Lung,104.2,26.8,70.5,-40.900557,174.885971,Oceania
New Zealand,2015,Breast,43.6,50.5,23.7,-40.900557,174.885971,Oceania
New Zealand,2015,Colorectal,35.8,51.9,9.0,-40.900557,174.885971,Oceania
New Zealand,2016,Lung,109.8,63.3,79.6,-40.900557,174.885971,Oceania
New Zealand,2016,Breast,99.4,51.3,48.5,-40.900557,174.885971,Oceania
New Zealand,2016,Colorectal,50.3,56.5,48.0,-40.900557,174.885971,Oceania
New Zealand,2017,Lung,48.4,49.8,69.2,-40.900557,174.885971,Oceania
New Zealand,2017,Breast,31.7,50.8,98.5,-40.900557,174.885971,Oceania
New Zealand,2017,Colorectal,93.4,45.8,77.7,-40.900557,174.885971,Oceania
New Zealand,2018,Lung,100.5,41.4,23.8,-40.900557,174.885971,Oceania
New Zealand,2018,Breast,92.5,10.5,1.3,-40.900557,174.885971,Oceania
New Zealand,2018,Colorectal,64.3,35.6,26.5,-40.900557,174.885971,Oceania
New Zealand,2019,Lung,91.9,25.8,95.3,-40.900557,174.885971,Oceania
New Zealand,2019,Breast,42.9,33.1,8.8,-40.900557,174.885971,Oceania
New Zealand,2019,Colorectal,119.9,45.6,0.6,-40.900557,174.885971,Oceania
New Zealand,2020,Lung,118.1,18.5,82.9,-40.900557,174.885971,Oceania
New Zealand,2020,Breast,111.5,52.0,15.1,-40.900557,174.885971,Oceania
New Zealand,2020,Colorectal,144.1,28.1,0.8,-40.900557,174.885971,Oceania
New Zealand,2021,Lung,89.5,19.5,91.4,-40.900557,174.885971,Oceania
New Zealand,2021,Breast,36.7,75.3,8.3,-40.900557,174.885971,Oceania
New Zealand,2021,Colorectal,126.7,40.8,42.6,-40.900557,174.885971,Oceania
New Zealand,2022,Lung,31.0,40.7,88.0,-40.900557,174.885971,Oceania
New Zealand,2022,Breast,101.2,73.2,19.0,-40.900557,174.885971,Oceania
New Zealand,2022,Colorectal,140.1,19.9,88.4,-40.900557,174.885971,Oceania
New Zealand,2023,Lung,55.6,54.0,29.5,-40.900557,174.885971,Oceania
New Zealand,2023,Breast,52.3,31.4,4.8,-40.900557,174.885971,Oceania
New Zealand,2023,Colorectal,115.6,50.7,21.0,-40.900557,174.885971,Oceania
New Zealand,2024,Lung,143.1,31.4,78.7,-40.900557,174.885971,Oceania
New Zealand,2024,Breast,131.1,32.0,43.7,-40.900557,174.885971,Oceania
New Zealand,2024,Colorectal,101.6,50.3,23.5,-40.900557,174.885971,Oceania
Nicaragua,2010,Lung,126.4,71.9,27.2,12.865416,-85.207229,North America
Nicaragua,2010,Breast,144.6,40.7,34.4,12.865416,-85.207229,North America
Nicaragua,2010,Colorectal,121.8,75.8,73.9,12.865416,-85.207229,North America
Nicaragua,2011,Lung,138.0,44.8,21.3,12.865416,-85.207229,North America
Nicaragua,2011,Breast,102.3,55.7,28.0,12.865416,-85.207229,North America
Nicaragua,2011,Colorectal,77.2,21.3,82.3,12.865416,-85.207229,North America
Nicaragua,2012,Lung,135.1,60.5,50.3,12.865416,-85.207229,North America
Nicaragua,2012,Breast,126.4,68.6,71.4,12.865416,-85.207229,North America
Nicaragua,2012,Colorectal,140.7,79.9,40.1,12.865416,-85.207229,North America
Nicaragua,2013,Lung,45.5,59.4,35.5,12.865416,-85.207229,North America
Nicaragua,2013,Breast,122.7,25.8,10.5,12.865416,-85.207229,North America
Nicaragua,2013,Colorectal,105.0,27.1,74.7,12.865416,-85.207229,North America
Nicaragua,2014,Lung,93.4,14.6,98.7,12.865416,-85.207229,North America
Nicaragua,2014,Breast,127.9,67.7,37.5,12.865416,-85.207229,North America
Nicaragua,2014,Colorectal,121.9,42.8,14.1,12.865416,-85.207229,North America
Nicaragua,2015,Lung,74.1,63.2,36.7,12.865416,-85.207229,North America
Nicaragua,2015,Breast,57.4,63.4,58.5,12.865416,-85.207229,North America
Nicaragua,2015,Colorectal,122.1,22.1,45.3,12.865416,-85.207229,North America
Nicaragua,2016,Lung,63.3,71.9,28.9,12.865416,-85.207229,North America
Nicaragua,2016,Breast,44.4,45.2,27.5,12.865416,-85.207229,North America
Nicaragua,2016,Colorectal,57.8,47.6,50.4,12.865416,-85.207229,North America
Nicaragua,2017,Lung,95.9,60.8,64.0,12.865416,-85.207229,North America
Nicaragua,2017,Breast,61.3,14.5,64.8,12.865416,-85.207229,North America
Nicaragua,2017,Colorectal,114.1,34.6,78.4,12.865416,-85.207229,North America
Nicaragua,2018,Lung,66.9,49.3,6.5,12.865416,-85.207229,North America
Nicaragua,2018,Breast,133.2,14.2,15.8,12.865416,-85.207229,North America
Nicaragua,2018,Colorectal,51.5,51.2,35.8,12.865416,-85.207229,North America
Nicaragua,2019,Lung,55.9,64.6,75.0,12.865416,-85.207229,North America
Nicaragua,2019,Breast,137.1,43.4,91.1,12.865416,-85.207229,North America
Nicaragua,2019,Colorectal,79.9,32.0,94.4,12.865416,-85.207229,North America
Nicaragua,2020,Lung,39.3,57.8,89.0,12.865416,-85.207229,North America
Nicaragua,2020,Breast,55.6,12.6,95.4,12.865416,-85.207229,North America
Nicaragua,2020,Colorectal,40.9,73.1,73.1,12.865416,-85.207229,North America
Nicaragua,2021,Lung,58.1,20.6,19.4,12.865416,-85.207229,North America
Nicaragua,2021,Breast,139.5,66.5,84.4,12.865416,-85.207229,North America
Nicaragua,2021,Colorectal,143.4,12.6,27.0,12.865416,-85.207229,North America
Nicaragua,2022,Lung,143.7,38.6,47.2,12.865416,-85.207229,North America
Nicaragua,2022,Breast,81.1,75.1,75.9,12.865416,-85.207229,North America
Nicaragua,2022,Colorectal,126.0,42.9,39.7,12.865416,-85.207229,North America
Nicaragua,2023,Lung,62.5,58.8,53.9,12.865416,-85.207229,North America
Nicaragua,2023,Breast,65.0,39.8,3.7,12.865416,-85.207229,North America
Nicaragua,2023,Colorectal,121.3,28.9,99.6,12.865416,-85.207229,North America
Nicaragua,2024,Lung,82.7,13.4,49.4,12.865416,-85.207229,North America
Nicaragua,2024,Breast,65.2,48.1,60.4,12.865416,-85.207229,North America
Nicaragua,2024,Colorectal,104.7,63.3,84.0,12.865416,-85.207229,North America
Niger,2010,Lung,126.3,47.6,30.3,17.607789,8.081666,Africa
Niger,2010,Breast,82.9,48.8,52.9,17.607789,8.081666,Africa
Niger,2010,Colorectal,105.4,77.1,79.1,17.607789,8.081666,Africa
Niger,2011,Lung,148.0,21.2,45.6,17.607789,8.081666,Africa
Niger,2011,Breast,90.4,47.0,94.2,17.607789,8.081666,Africa
Niger,2011,Colorectal,36.2,71.3,60.3,17.607789,8.081666,Africa
Niger,2012,Lung,72.4,76.0,63.3,17.607789,8.081666,Africa
Niger,2012,Breast,56.5,26.2,34.0,17.607789,8.081666,Africa
Niger,2012,Colorectal,136.6,60.6,82.2,17.607789,8.081666,Africa
Niger,2013,Lung,117.3,25.4,83.3,17.607789,8.081666,Africa
Niger,2013,Breast,44.1,73.4,0.2,17.607789,8.081666,Africa
Niger,2013,Colorectal,86.4,77.4,23.4,17.607789,8.081666,Africa
Niger,2014,Lung,33.5,54.9,16.0,17.607789,8.081666,Africa
Niger,2014,Breast,93.9,42.2,70.2,17.607789,8.081666,Africa
Niger,2014,Colorectal,46.8,79.9,71.0,17.607789,8.081666,Africa
Niger,2015,Lung,52.4,18.5,7.6,17.607789,8.081666,Africa
Niger,2015,Breast,39.8,55.4,93.3,17.607789,8.081666,Africa
Niger,2015,Colorectal,108.7,20.9,2.7,17.607789,8.081666,Africa
Niger,2016,Lung,83.5,57.0,88.5,17.607789,8.081666,Africa
Niger,2016,Breast,47.6,63.4,49.8,17.607789,8.081666,Africa
Niger,2016,Colorectal,113.0,72.6,7.3,17.607789,8.081666,Africa
Niger,2017,Lung,54.3,59.9,87.6,17.607789,8.081666,Africa
Niger,2017,Breast,84.4,57.5,91.6,17.607789,8.081666,Africa
Niger,2017,Colorectal,85.1,34.6,56.4,17.607789,8.081666,Africa
Niger,2018,Lung,147.6,76.7,9.0,17.607789,8.081666,Africa
Niger,2018,Breast,149.7,60.9,59.3,17.607789,8.081666,Africa
Niger,2018,Colorectal,45.1,48.1,67.9,17.607789,8.081666,Africa
Niger,2019,Lung,131.6,63.0,59.5,17.607789,8.081666,Africa
Niger,2019,Breast,147.7,25.4,13.0,17.607789,8.081666,Africa
Niger,2019,Colorectal,103.1,17.3,68.2,17.607789,8.081666,Africa
Niger,2020,Lung,64.7,26.2,82.3,17.607789,8.081666,Africa
Niger,2020,Breast,126.4,62.9,67.5,17.607789,8.081666,Africa
Niger,2020,Colorectal,76.3,32.7,91.6,17.607789,8.081666,Africa
Niger,2021,Lung,107.1,18.4,46.9,17.607789,8.081666,Africa
Niger,2021,Breast,146.0,18.5,76.4,17.607789,8.081666,Africa
Niger,2021,Colorectal,109.5,34.2,3.5,17.607789,8.081666,Africa
Niger,2022,Lung,93.7,78.5,57.0,17.607789,8.081666,Africa
Niger,2022,Breast,100.6,55.3,27.2,17.607789,8.081666,Africa
Niger,2022,Colorectal,76.7,17.4,10.4,17.607789,8.081666,Africa
Niger,2023,Lung,60.3,65.9,6.8,17.607789,8.081666,Africa
Niger,2023,Breast,66.6,52.8,35.6,17.607789,8.081666,Africa
Niger,2023,Colorectal,68.7,21.7,26.7,17.607789,8.081666,Africa
Niger,2024,Lung,52.5,78.3,98.1,17.607789,8.081666,Africa
Niger,2024,Breast,79.4,13.2,63.5,17.607789,8.081666,Africa
Niger,2024,Colorectal,99.2,30.7,54.4,17.607789,8.081666,Africa
Nigeria,2010,Lung,141.1,24.4,94.0,9.081999,8.675277,Africa
Nigeria,2010,Breast,102.5,68.8,44.5,9.081999,8.675277,Africa
Nigeria,2010,Colorectal,135.7,56.8,81.4,9.081999,8.675277,Africa
Nigeria,2011,Lung,37.0,58.4,44.0,9.081999,8.675277,Africa
Nigeria,2011,Breast,33.0,11.3,87.0,9.081999,8.675277,Africa
Nigeria,2011,Colorectal,62.7,43.1,51.0,9.081999,8.675277,Africa
Nigeria,2012,Lung,55.6,68.7,75.4,9.081999,8.675277,Africa
Nigeria,2012,Breast,30.7,38.4,25.0,9.081999,8.675277,Africa
Nigeria,2012,Colorectal,70.3,65.2,83.1,9.081999,8.675277,Africa
Nigeria,2013,Lung,95.9,30.3,13.8,9.081999,8.675277,Africa
Nigeria,2013,Breast,88.0,30.8,68.4,9.081999,8.675277,Africa
Nigeria,2013,Colorectal,72.7,53.5,33.8,9.081999,8.675277,Africa
Nigeria,2014,Lung,55.3,73.0,33.4,9.081999,8.675277,Africa
Nigeria,2014,Breast,132.9,41.2,42.0,9.081999,8.675277,Africa
Nigeria,2014,Colorectal,93.0,68.6,43.7,9.081999,8.675277,Africa
Nigeria,2015,Lung,147.5,72.2,91.3,9.081999,8.675277,Africa
Nigeria,2015,Breast,147.0,59.7,73.1,9.081999,8.675277,Africa
Nigeria,2015,Colorectal,37.9,62.1,0.1,9.081999,8.675277,Africa
Nigeria,2016,Lung,123.0,75.8,36.8,9.081999,8.675277,Africa
Nigeria,2016,Breast,66.3,33.6,14.4,9.081999,8.675277,Africa
Nigeria,2016,Colorectal,127.4,19.0,35.1,9.081999,8.675277,Africa
Nigeria,2017,Lung,130.4,15.7,44.3,9.081999,8.675277,Africa
Nigeria,2017,Breast,50.7,61.0,77.4,9.081999,8.675277,Africa
Nigeria,2017,Colorectal,101.6,22.4,50.6,9.081999,8.675277,Africa
Nigeria,2018,Lung,53.4,17.5,32.8,9.081999,8.675277,Africa
Nigeria,2018,Breast,103.5,23.6,21.9,9.081999,8.675277,Africa
Nigeria,2018,Colorectal,83.7,28.7,32.8,9.081999,8.675277,Africa
Nigeria,2019,Lung,116.5,12.1,19.4,9.081999,8.675277,Africa
Nigeria,2019,Breast,121.1,50.4,44.2,9.081999,8.675277,Africa
Nigeria,2019,Colorectal,30.9,69.3,64.8,9.081999,8.675277,Africa
Nigeria,2020,Lung,31.1,43.2,40.5,9.081999,8.675277,Africa
Nigeria,2020,Breast,49.7,77.0,51.1,9.081999,8.675277,Africa
Nigeria,2020,Colorectal,85.2,51.9,17.7,9.081999,8.675277,Africa
Nigeria,2021,Lung,83.1,48.5,85.3,9.081999,8.675277,Africa
Nigeria,2021,Breast,63.5,53.1,77.8,9.081999,8.675277,Africa
Nigeria,2021,Colorectal,113.0,52.5,80.6,9.081999,8.675277,Africa
